YYYYMMDD,OPEN,HIGH,LOW,CLOSE
2015-02-26,8781.1,8781.1,8671.15,8683.9
2015-02-27,8769.0,8900.0,8752.3,8896.6
2015-02-28,8960.55,8993.25,8791.0,8986.0
2015-03-02,9025.15,9033.0,8944.1,9004.7
2015-03-03,9000.0,9063.7,8971.0,9055.65
2015-03-04,9148.0,9191.0,8926.0,8952.8
2015-03-05,8957.1,9012.4,8882.0,8986.0
2015-03-09,8855.25,8934.7,8768.3,8769.05
2015-03-10,8785.05,8815.2,8712.8,8768.0
2015-03-11,8760.0,8809.9,8727.0,8756.45
2015-03-12,8800.05,8824.4,8772.15,8808.85
2015-03-13,8873.9,8873.9,8652.15,8690.0
2015-03-16,8670.0,8694.0,8640.05,8670.0
2015-03-17,8714.9,8764.9,8645.15,8738.8
2015-03-18,8775.0,8775.0,8686.8,8699.0
2015-03-19,8765.5,8815.0,8612.15,8629.0
2015-03-20,8630.05,8647.0,8578.3,8615.0
2015-03-23,8619.95,8625.0,8552.75,8570.75
2015-03-24,8551.25,8653.35,8548.0,8578.65
2015-03-25,8580.1,8587.7,8522.45,8526.4
2015-03-26,8489.0,8499.9,8328.75,8342.45
2015-03-27,8465.25,8484.85,8357.0,8436.0
2015-03-30,8474.75,8570.0,8452.35,8569.8
2015-03-31,8582.35,8605.05,8498.25,8532.55
2015-04-01,8531.1,8645.55,8512.0,8634.0
2015-04-06,8662.35,8696.9,8607.0,8690.9
2015-04-07,8711.65,8733.0,8616.9,8731.7
2015-04-08,8749.6,8778.65,8716.1,8767.4
2015-04-09,8797.9,8820.0,8716.25,8808.8
2015-04-10,8801.2,8823.0,8771.0,8805.0
2015-04-13,8820.05,8872.2,8790.3,8856.5
2015-04-15,8847.9,8873.65,8757.8,8770.0
2015-04-16,8780.0,8788.0,8671.5,8711.0
2015-04-17,8704.7,8724.95,8627.0,8636.7
2015-04-20,8638.0,8643.0,8446.35,8468.65
2015-04-21,8439.9,8501.0,8376.0,8424.0
2015-04-22,8428.9,8483.95,8298.3,8467.8
2015-04-23,8500.0,8529.95,8364.5,8399.0
2015-04-24,8406.95,8409.0,8280.9,8339.5
2015-04-27,8340.1,8347.9,8211.0,8212.3
2015-04-28,8210.0,8324.05,8193.0,8278.45
2015-04-29,8222.3,8319.3,8220.1,8235.0
2015-04-30,8214.95,8225.0,8136.8,8183.25
2015-05-04,8252.1,8387.7,8250.2,8381.4
2015-05-05,8350.1,8397.5,8309.15,8364.8
2015-05-06,8344.7,8345.05,8111.3,8122.0
2015-05-07,8087.7,8148.7,8020.55,8074.25
2015-05-08,8144.7,8247.0,8134.7,8217.9
2015-05-11,8256.35,8356.85,8242.6,8337.6
2015-05-12,8329.0,8332.0,8118.9,8130.0
2015-05-13,8180.0,8279.9,8096.05,8256.1
2015-05-14,8245.1,8255.0,8143.0,8238.6
2015-05-15,8255.55,8296.0,8215.0,8259.0
2015-05-18,8283.0,8384.95,8265.25,8378.6
2015-05-19,8301.2,8437.0,8264.7,8359.45
2015-05-20,8387.65,8449.75,8376.3,8414.0
2015-05-21,8436.35,8444.0,8380.55,8418.35
2015-05-22,8401.15,8488.6,8401.15,8445.85
2015-05-25,8439.8,8443.0,8351.15,8362.9
2015-05-26,8371.95,8371.95,8310.25,8352.0
2015-05-27,8294.0,8344.95,8272.4,8339.7
2015-05-28,8348.0,8365.5,8260.1,8319.9
2015-05-29,8324.0,8472.0,8308.5,8468.9
2015-08-03,8562.5,8590.0,8551.7,8561.95
2015-08-04,8565.15,8575.55,8450.0,8544.2
2015-08-05,8577.9,8618.0,8568.0,8595.0
2015-08-06,8581.1,8641.05,8566.5,8613.9
2015-08-07,8593.05,8619.0,8575.2,8599.0
2015-08-10,8583.15,8647.9,8503.0,8521.3
2015-08-11,8529.0,8546.0,8461.5,8494.0
2015-08-12,8431.4,8457.0,8355.0,8368.2
2015-08-13,8419.9,8445.0,8357.0,8404.05
2015-08-14,8417.85,8553.0,8402.1,8545.2
2015-08-17,8524.0,8540.55,8411.0,8485.0
2015-08-18,8515.0,8531.95,8437.25,8480.0
2015-08-19,8453.0,8534.65,8426.75,8508.8
2015-08-20,8467.2,8506.35,8358.4,8388.0
2015-08-21,8240.0,8324.9,8222.0,8287.9
2015-08-24,8027.05,8067.95,7771.0,7802.1
2015-08-25,7913.95,7926.25,7665.0,7907.0
2015-08-26,7815.5,7939.0,7785.1,7787.3
2015-08-27,7881.2,7963.25,7856.15,7950.2
2015-08-28,8079.25,8116.95,7983.15,8014.85
2015-08-31,7978.95,8068.4,7961.0,8001.1
2015-09-01,7921.65,7946.5,7751.4,7792.0
2015-09-02,7837.7,7863.0,7721.3,7752.0
2015-09-03,7794.9,7869.45,7759.0,7847.1
2015-09-04,7799.7,7800.0,7632.2,7661.5
2015-09-07,7677.75,7725.7,7560.1,7562.6
2015-09-08,7592.0,7752.9,7558.1,7734.0
2015-09-09,7838.0,7865.0,7783.1,7815.5
2015-09-10,7735.0,7838.0,7690.05,7832.0
2015-09-11,7842.2,7878.0,7760.0,7785.0
2015-09-14,7798.7,7888.8,7765.5,7869.0
2015-09-15,7869.0,7887.9,7801.0,7822.0
2015-09-16,7897.0,7919.0,7852.45,7897.65
2015-09-18,7965.0,8059.0,7954.4,7965.0
2015-09-21,7912.5,7992.0,7902.0,7985.95
2015-09-22,8011.35,8013.9,7776.4,7779.0
2015-09-23,7718.0,7889.0,7713.95,7861.0
2015-09-24,7826.5,7896.0,7797.15,7869.75
2015-09-28,7890.15,7929.8,7817.8,7831.65
2015-09-29,7720.0,7969.9,7705.0,7858.0
2015-09-30,7929.0,7989.8,7894.0,7986.0
2015-10-01,8034.0,8037.0,7952.1,7975.0
2015-10-05,8034.95,8145.0,8030.55,8144.6
2015-10-06,8190.2,8190.2,8105.05,8162.0
2015-10-07,8163.0,8204.7,8142.15,8199.5
2015-10-08,8199.0,8199.0,8127.35,8158.0
2015-10-09,8207.7,8248.9,8152.55,8195.25
2015-10-12,8226.65,8247.0,8136.5,8155.0
2015-10-13,8146.6,8162.45,8093.6,8130.35
2015-10-14,8110.0,8148.0,8107.15,8121.0
2015-10-15,8164.0,8206.9,8141.0,8190.05
2015-10-16,8191.55,8266.85,8151.0,8263.0
2015-10-19,8260.0,8282.6,8242.25,8274.95
2015-10-20,8273.55,8286.85,8226.1,8254.5
2015-10-21,8254.9,8298.0,8215.5,8261.0
2015-10-23,8321.55,8339.95,8286.2,8308.05
2015-10-26,8400.0,8723.85,8257.1,8261.0
2015-10-27,8237.0,8254.7,8225.0,8240.0
2015-10-28,8204.0,8225.0,8140.75,8186.0
2015-10-29,8166.0,8168.95,8106.4,8111.4
2015-10-30,8142.05,8182.0,8066.2,8083.5
2015-11-02,8073.0,8088.0,8022.25,8075.25
2015-11-03,8105.15,8129.7,8055.7,8075.0
2015-11-04,8132.55,8145.0,8057.65,8063.05
2015-11-05,8053.2,8055.0,7975.1,7980.0
2015-11-06,7985.05,8026.0,7946.95,7985.0
2015-11-09,7820.0,7954.9,7790.0,7937.0
2015-11-10,7895.35,7908.0,7791.15,7800.0
2015-11-13,7765.9,7797.4,7742.55,7770.0
2015-11-16,7738.0,7857.7,7725.75,7826.0
2015-11-17,7858.9,7880.65,7801.1,7851.0
2015-11-18,7838.35,7854.95,7725.0,7728.0
2015-11-19,7791.1,7871.3,7771.0,7859.9
2015-11-20,7854.0,7924.0,7822.0,7850.95
2015-11-23,7872.85,7879.65,7822.2,7854.0
2015-11-24,7826.0,7875.2,7806.4,7832.55
2015-11-26,7838.55,7898.9,7838.55,7884.05
2015-11-27,7929.05,7985.0,7914.0,7975.35
2015-11-30,7954.5,7994.5,7952.4,7982.0
2015-12-01,7991.15,8005.8,7961.0,7989.4
2015-12-02,8003.0,8003.0,7935.2,7959.0
2015-12-03,7929.0,7949.0,7878.55,7890.3
2015-12-04,7835.0,7856.85,7810.05,7829.35
2015-12-07,7860.2,7860.2,7790.25,7811.65
2015-12-08,7772.0,7803.6,7711.55,7715.55
2015-12-09,7707.35,7728.0,7627.2,7649.0
2015-12-10,7667.65,7722.0,7640.05,7708.9
2015-12-11,7712.0,7719.9,7586.25,7628.0
2015-12-14,7579.35,7695.85,7579.35,7671.0
2015-12-15,7663.15,7717.0,7636.0,7706.0
2015-12-16,7740.0,7789.25,7729.5,7768.5
2015-12-17,7805.0,7864.0,7745.4,7855.75
2015-12-18,7828.0,7849.4,7780.3,7785.85
2015-12-21,7774.5,7854.85,7763.65,7838.1
2015-12-22,7836.0,7859.0,7770.75,7785.0
2015-12-23,7822.25,7879.0,7822.25,7862.0
2015-12-24,7884.9,7887.0,7828.2,7874.0
2015-12-28,7865.15,7921.0,7862.25,7905.0
2015-12-29,7922.0,7939.0,7897.0,7938.05
2015-12-30,7941.15,7941.15,7892.85,7904.55
2015-12-31,7904.5,7948.9,7891.15,7946.8
2016-01-01,7942.0,7994.0,7922.5,7983.0
2016-01-04,7934.9,7947.75,7792.6,7808.85
2016-01-05,7831.0,7839.0,7781.0,7793.9
2016-01-06,7789.0,7824.5,7730.3,7744.9
2016-01-07,7678.0,7687.9,7570.4,7575.0
2016-01-08,7615.0,7644.0,7593.1,7607.75
2016-01-11,7542.7,7619.0,7505.4,7594.0
2016-01-12,7599.9,7600.0,7501.3,7536.95
2016-01-13,7575.0,7603.4,7428.0,7572.0
2016-01-14,7475.0,7617.1,7454.35,7541.0
2016-01-15,7545.5,7560.4,7432.6,7444.25
2016-01-18,7456.25,7468.5,7354.85,7368.0
2016-01-19,7394.7,7474.55,7376.55,7439.1
2016-01-20,7358.0,7360.0,7233.8,7319.85
2016-01-21,7364.1,7401.1,7253.1,7296.6
2016-01-22,7350.0,7438.8,7334.6,7434.0
2016-01-25,7471.1,7484.0,7412.0,7434.85
2016-01-27,7434.0,7473.0,7415.0,7430.95
2016-01-28,7431.0,7465.0,7411.0,7424.9
2016-01-29,7414.45,7580.0,7404.6,7564.85
2016-02-01,7593.5,7606.8,7551.0,7558.95
2016-02-02,7566.2,7594.45,7448.0,7460.0
2016-02-03,7408.0,7433.0,7375.0,7382.0
2016-02-04,7421.1,7478.7,7377.5,7434.0
2016-02-05,7431.25,7529.0,7425.55,7527.7
2016-02-08,7495.0,7534.5,7369.6,7378.15
2016-02-09,7305.0,7353.9,7295.55,7330.0
2016-02-10,7268.0,7293.35,7194.1,7252.9
2016-02-11,7205.0,7214.95,6970.2,6981.85
2016-02-12,7030.0,7043.0,6875.55,6981.2
2016-02-15,7064.75,7194.8,7059.0,7158.0
2016-02-16,7202.25,7208.5,7042.5,7050.0
2016-02-17,7059.75,7134.3,6967.3,7132.0
2016-02-18,7186.1,7225.0,7126.5,7181.7
2016-02-19,7174.5,7236.9,7151.0,7204.0
2016-02-22,7221.0,7257.7,7211.1,7238.0
2016-02-23,7237.75,7237.75,7096.5,7109.0
2016-02-24,7135.75,7135.75,7008.3,7024.45
2016-02-25,7015.0,7030.0,6961.3,6970.25
2016-02-26,7061.15,7087.0,7006.1,7061.55
2016-02-29,7052.55,7127.95,6833.65,7014.1
2016-03-01,7051.25,7240.5,7046.15,7236.3
2016-03-02,7328.0,7370.0,7302.75,7367.0
2016-03-03,7401.1,7461.5,7365.2,7447.95
2016-03-04,7469.9,7480.0,7405.05,7475.85
2016-03-08,7473.2,7498.0,7414.0,7453.05
2016-03-09,7433.25,7540.0,7407.55,7537.35
2016-03-10,7583.4,7583.4,7435.25,7485.3
2016-03-11,7485.1,7544.0,7447.0,7520.0
2016-03-14,7550.0,7594.0,7528.05,7543.8
2016-03-15,7545.0,7555.95,7470.2,7484.0
2016-03-16,7485.2,7536.0,7430.0,7534.85
2016-03-17,7588.0,7601.95,7487.1,7493.45
2016-03-18,7536.0,7615.0,7527.15,7606.0
2016-03-21,7623.5,7723.2,7615.2,7716.85
2016-03-22,7705.25,7737.0,7657.2,7729.2
2016-03-23,7696.65,7746.55,7678.2,7728.25
2016-03-28,7715.25,7730.45,7611.5,7659.6
2016-03-29,7629.0,7674.9,7597.5,7613.5
2016-03-30,7674.45,7749.0,7651.1,7742.0
2016-03-31,7734.95,7778.95,7718.3,7739.25
2016-04-01,7754.85,7772.6,7704.1,7751.95
2016-04-04,7778.0,7809.9,7737.0,7791.1
2016-04-05,7735.0,7759.5,7609.95,7613.05
2016-04-06,7645.2,7653.8,7603.45,7640.0
2016-04-07,7629.0,7634.8,7555.0,7568.55
2016-04-08,7540.0,7595.85,7540.0,7583.0
2016-04-11,7580.25,7712.85,7533.0,7696.95
2016-04-12,7694.0,7738.0,7685.4,7730.65
2016-04-13,7792.5,7893.45,7791.1,7860.0
2016-04-18,7904.5,7927.7,7851.6,7918.15
2016-04-20,7945.1,7959.75,7891.95,7936.0
2016-04-21,7972.2,7984.5,7885.1,7907.0
2016-04-22,7895.0,7941.9,7881.45,7915.6
2016-04-25,7905.0,7908.8,7831.1,7877.2
2016-04-26,7834.5,7992.45,7832.7,7971.0
2016-04-27,7952.3,7997.95,7949.5,7990.8
2016-04-28,7970.5,8000.0,7843.0,7846.8
2016-04-29,7887.0,7950.0,7831.1,7899.0
2016-05-02,7858.2,7874.45,7805.1,7841.0
2016-05-03,7848.75,7949.95,7770.1,7780.0
2016-05-04,7755.0,7789.0,7725.0,7733.0
2016-05-05,7741.0,7817.5,7733.0,7772.1
2016-05-06,7733.7,7770.6,7700.95,7764.1
2016-05-09,7794.9,7910.0,7775.0,7909.0
2016-05-10,7894.0,7933.55,7867.15,7923.4
2016-05-11,7810.35,7909.9,7798.2,7869.0
2016-05-12,7886.0,7939.4,7860.4,7932.0
2016-05-13,7891.2,7891.8,7787.3,7831.85
2016-05-16,7840.0,7898.1,7780.1,7886.5
2016-05-17,7920.0,7957.8,7896.0,7906.1
2016-05-18,7856.75,7927.0,7811.4,7882.1
2016-05-19,7864.95,7872.55,7775.25,7778.15
2016-05-20,7790.3,7828.0,7753.35,7766.0
2016-05-23,7782.55,7816.0,7736.65,7740.0
2016-05-24,7736.0,7769.5,7722.8,7762.05
2016-05-25,7802.65,7949.9,7802.65,7938.95
2016-05-26,7965.25,8074.65,7951.05,8070.45
2016-05-27,8091.1,8181.7,8087.1,8170.0
2016-05-30,8211.5,8222.75,8172.4,8188.5
2016-05-31,8225.0,8229.45,8156.3,8192.95
2016-06-01,8200.0,8224.9,8178.3,8196.0
2016-06-02,8187.75,8254.0,8161.35,8240.0
2016-06-03,8261.1,8276.95,8226.05,8233.05
2016-06-06,8248.0,8256.65,8205.8,8230.9
2016-06-07,8266.0,8318.9,8230.05,8284.0
2016-06-08,8290.05,8299.0,8262.05,8283.5
2016-06-09,8285.1,8291.0,8200.05,8226.65
2016-06-10,8202.2,8299.0,8171.1,8195.1
2016-06-13,8124.0,8147.0,8082.2,8131.0
2016-06-14,8130.55,8138.45,8076.0,8121.8
2016-06-15,8105.1,8232.4,8105.1,8217.35
2016-06-16,8185.35,8194.0,8085.0,8154.8
2016-06-17,8200.0,8221.2,8151.3,8163.15
2016-06-20,8106.0,8262.0,8106.0,8252.85
2016-06-21,8251.15,8253.0,8205.8,8221.75
2016-06-22,8226.85,8253.25,8154.0,8202.0
2016-06-23,8206.1,8307.15,8190.15,8289.0
2016-06-24,8125.0,8125.0,7927.1,8075.6
2016-06-27,8050.1,8130.0,8048.0,8104.0
2016-06-28,8090.0,8158.9,8085.0,8135.0
2016-06-29,8162.5,8214.8,8155.75,8203.95
2016-06-30,8255.0,8310.0,8238.2,8288.45
2016-07-01,8310.0,8378.0,8310.0,8358.8
2016-07-04,8385.1,8415.0,8376.0,8388.0
2016-07-05,8381.0,8382.5,8342.0,8352.0
2016-07-07,8347.7,8392.0,8330.05,8368.75
2016-07-08,8350.0,8353.0,8295.05,8342.5
2016-07-11,8432.75,8496.0,8422.35,8491.0
2016-07-12,8512.1,8534.55,8492.0,8527.95
2016-07-13,8539.95,8545.0,8501.1,8514.15
2016-07-14,8521.0,8584.0,8509.55,8583.0
2016-07-15,8589.9,8605.0,8525.0,8557.65
2016-07-18,8571.5,8604.0,8510.0,8511.0
2016-07-19,8525.0,8555.0,8485.6,8553.0
2016-07-20,8549.9,8591.65,8542.5,8591.0
2016-07-21,8888.0,8888.0,8511.7,8519.0
2016-07-22,8527.15,8563.9,8500.5,8552.1
2016-07-25,8545.0,8645.6,8530.75,8637.9
2016-07-26,8602.1,8652.05,8576.55,8585.0
2016-07-27,8602.1,8667.5,8566.05,8609.0
2016-07-28,8625.5,8667.9,8615.05,8666.9
2016-07-29,8708.0,8744.7,8668.5,8691.9
2016-08-01,8702.2,8747.0,8624.45,8689.25
2016-08-02,8676.0,8736.05,8638.0,8663.95
2016-08-03,8641.0,8649.25,8568.0,8575.0
2016-08-04,8625.25,8631.0,8547.6,8604.0
2016-08-05,8632.65,8717.0,8631.6,8705.95
2016-08-08,8748.5,8760.0,8726.45,8728.0
2016-08-09,8739.8,8751.7,8661.7,8698.55
2016-08-10,8717.15,8724.0,8590.0,8594.0
2016-08-11,8595.0,8630.0,8565.0,8621.35
2016-08-12,8614.0,8702.5,8613.95,8672.0
2016-08-16,8695.35,8706.25,8601.0,8658.5
2016-08-17,8650.25,8689.55,8610.5,8631.1
2016-08-18,8655.2,8713.95,8655.2,8679.05
2016-08-19,8692.4,8703.0,8650.0,8682.0
2016-08-22,8680.5,8693.8,8616.0,8631.4
2016-08-23,8621.25,8655.0,8591.25,8654.9
2016-08-24,8640.25,8682.95,8617.1,8654.5
2016-08-25,8679.95,8685.0,8585.95,8592.95
2016-08-26,8645.05,8664.95,8596.2,8629.6
2016-08-29,8609.9,8669.8,8578.0,8660.0
2016-08-30,8680.0,8804.45,8668.0,8802.35
2016-08-31,8791.0,8863.7,8789.45,8839.15
2016-09-01,8833.5,8854.7,8790.95,8816.4
2016-09-02,8811.8,8847.1,8793.6,8843.9
2016-09-06,8891.0,8969.1,8886.25,8966.0
2016-09-07,8975.6,8989.5,8942.1,8957.7
2016-09-08,8953.1,8994.5,8933.8,8975.95
2016-09-09,8962.0,8962.0,8890.5,8903.0
2016-09-12,8805.25,8805.25,8727.0,8746.6
2016-09-14,8736.3,8779.8,8717.3,8777.75
2016-09-15,8764.1,8784.0,8728.0,8782.25
2016-09-16,8808.0,8878.8,8769.5,8809.0
2016-09-19,8811.9,8848.4,8798.85,8830.0
2016-09-20,8806.65,8820.0,8786.1,8804.0
2016-09-21,8814.0,8856.6,8784.9,8807.85
2016-09-22,8880.25,8918.0,8861.05,8878.45
2016-09-23,8885.25,8889.35,8830.1,8832.8
2016-09-26,8813.8,8821.6,8726.7,8733.9
2016-09-27,8765.0,8776.35,8697.9,8729.5
2016-09-28,8710.0,8783.9,8706.0,8759.1
2016-09-29,8801.25,8801.95,8562.05,8591.4
2016-09-30,8607.8,8669.35,8593.3,8650.45
2016-10-03,8682.0,8788.0,8656.25,8786.5
2016-10-04,8790.1,8820.0,8765.0,8804.3
2016-10-05,8815.2,8837.75,8750.0,8768.0
2016-10-06,8797.0,8815.0,8711.0,8737.0
2016-10-07,8737.2,8747.75,8691.3,8720.0
2016-10-10,8746.4,8775.9,8732.15,8744.9
2016-10-13,8677.75,8677.75,8551.0,8581.8
2016-10-14,8590.0,8613.85,8565.05,8613.2
2016-10-17,8608.0,8612.0,8507.35,8530.3
2016-10-18,8561.0,8687.0,8560.05,8675.0
2016-10-19,8690.0,8696.5,8640.5,8661.9
2016-10-20,8695.25,8728.2,8675.75,8709.0
2016-10-21,8700.0,8710.3,8655.0,8704.85
2016-10-24,8718.0,8748.0,8690.1,8721.6
2016-10-25,8715.6,8715.6,8661.0,8703.0
2016-10-26,8662.25,8669.0,8585.55,8611.5
2016-10-27,8587.35,8623.55,8546.85,8616.3
2016-10-28,8626.0,8682.0,8605.0,8670.0
2016-11-01,8639.0,8704.6,8633.25,8650.0
2016-11-02,8568.0,8579.0,8531.3,8549.4
2016-11-03,8519.0,8565.95,8505.35,8519.4
2016-11-04,8496.55,8530.0,8425.55,8458.0
2016-11-07,8519.0,8560.0,8503.5,8507.05
2016-11-08,8542.25,8589.0,8507.5,8564.0
2016-11-09,8102.25,8493.5,8076.0,8479.0
2016-11-10,8515.55,8614.0,8515.55,8543.85
2016-11-11,8430.0,8475.5,8315.85,8335.95
2016-11-15,8279.0,8287.75,8124.0,8126.35
2016-11-16,8205.15,8225.0,8095.25,8100.1
2016-11-17,8075.25,8168.0,8040.1,8100.0
2016-11-18,8097.85,8139.0,8055.4,8070.0
2016-11-21,8100.0,8109.0,7921.0,7958.85
2016-11-22,7996.35,8022.0,7940.0,8017.5
2016-11-23,8050.05,8058.0,7972.2,8015.0
2016-11-24,7987.0,8018.65,7947.25,7965.0
2016-11-25,8033.95,8138.7,8006.0,8118.6
2016-11-28,8088.25,8168.45,8078.25,8143.35
2016-11-29,8155.0,8219.9,8147.0,8176.0
2016-11-30,8186.55,8270.75,8166.4,8253.6
2016-12-01,8259.0,8272.5,8205.05,8209.95
2016-12-02,8164.8,8190.0,8092.0,8109.5
2016-12-05,8092.1,8175.0,8076.1,8173.0
2016-12-06,8173.0,8219.0,8157.1,8165.0
2016-12-07,8188.25,8218.8,8095.0,8136.0
2016-12-08,8176.0,8267.75,8176.0,8252.7
2016-12-09,8275.15,8294.0,8255.65,8276.75
2016-12-12,8250.0,8250.9,8164.05,8183.0
2016-12-13,8189.95,8243.85,8172.3,8223.0
2016-12-14,8229.0,8229.0,8172.0,8203.0
2016-12-15,8129.0,8264.0,8123.6,8177.0
2016-12-16,8189.0,8189.0,8135.0,8145.9
2016-12-19,8132.25,8148.7,8112.55,8127.55
2016-12-20,8125.0,8134.4,8072.0,8108.0
2016-12-21,8120.5,8124.5,8073.05,8077.5
2016-12-22,8054.1,8066.95,7975.15,8005.25
2016-12-23,7975.0,8037.35,7953.0,8000.55
2016-12-26,7970.0,7970.0,7896.35,7917.7
2016-12-27,7920.0,8045.45,7906.6,8025.75
2016-12-28,8044.0,8100.0,8024.0,8033.1
2016-12-29,8028.0,8109.0,8025.0,8104.85
2016-12-30,8136.6,8207.1,8130.0,8187.0
2017-01-02,8215.05,8218.8,8151.0,8190.05
2017-01-03,8200.0,8228.0,8159.0,8189.65
2017-01-04,8202.25,8223.4,8187.3,8207.0
2017-01-05,8254.7,8298.7,8236.15,8288.0
2017-01-06,8305.55,8329.6,8256.5,8269.5
2017-01-09,8266.0,8272.4,8241.1,8253.85
2017-01-10,8274.8,8298.75,8260.0,8296.1
2017-01-11,8335.0,8399.8,8324.0,8385.65
2017-01-12,8403.2,8424.0,8386.05,8422.0
2017-01-13,8454.9,8457.0,8388.2,8418.45
2017-01-16,8404.0,8444.0,8385.05,8436.0
2017-01-17,8433.9,8448.0,8392.5,8402.1
2017-01-18,8426.0,8468.95,8406.05,8430.0
2017-01-19,8422.0,8454.0,8409.0,8438.95
2017-01-20,8400.0,8434.0,8352.2,8363.0
2017-01-23,8350.0,8418.0,8333.4,8410.95
2017-01-24,8421.4,8488.0,8416.0,8487.0
2017-01-25,8504.9,8606.4,8496.3,8604.2
2017-01-27,8649.95,8698.15,8641.1,8672.45
2017-01-30,8645.0,8681.95,8636.35,8658.9
2017-01-31,8639.8,8639.8,8576.25,8586.0
2017-02-01,8600.15,8747.45,8555.0,8737.9
2017-02-02,8730.0,8773.8,8697.3,8731.6
2017-02-03,8744.95,8763.9,8725.25,8757.0
2017-02-06,8808.0,8834.4,8781.8,8815.0
2017-02-07,8800.45,8811.9,8758.7,8790.0
2017-02-08,8785.6,8813.95,8732.5,8803.7
2017-02-09,8816.3,8843.8,8733.0,8805.05
2017-02-10,8829.9,8839.9,8786.55,8808.0
2017-02-13,8836.65,8846.0,8765.5,8814.4
2017-02-14,8824.0,8830.0,8786.1,8805.15
2017-02-15,8826.1,8827.2,8727.0,8750.0
2017-02-16,8760.0,8796.15,8734.0,8785.55
2017-02-17,8869.75,8872.45,8800.1,8826.0
2017-02-20,8828.2,8881.3,8810.0,8878.75
2017-02-21,8880.05,8924.5,8858.85,8907.0
2017-02-22,8918.95,8957.6,8901.55,8920.1
2017-02-23,8934.25,8982.9,8925.95,8940.0
2017-02-27,8939.95,8957.1,8909.0,8919.5
2017-02-28,8921.5,8938.45,8884.15,8914.1
2017-03-01,8924.0,8994.0,8921.7,8970.25
2017-03-02,9001.0,9018.3,8898.25,8912.5
2017-03-03,8884.0,8933.0,8872.7,8930.0
2017-03-06,8935.0,8985.0,8928.45,8978.1
2017-03-07,8986.9,8988.9,8960.05,8973.05
2017-03-08,8974.0,8980.0,8907.65,8954.5
2017-03-09,8923.0,8977.8,8912.65,8956.0
2017-03-10,8975.0,9002.9,8916.4,8954.85
2017-03-14,9145.0,9158.0,9077.6,9097.8
2017-03-15,9116.2,9130.0,9101.5,9105.0
2017-03-16,9156.0,9181.25,9152.1,9178.0
2017-03-17,9212.85,9212.85,9165.3,9168.0
2017-03-20,9164.95,9164.95,9142.0,9157.0
2017-03-21,9165.15,9171.85,9113.65,9154.45
2017-03-22,9081.0,9130.0,9045.0,9046.75
2017-03-23,9068.25,9121.4,9061.05,9104.85
2017-03-24,9117.85,9146.6,9099.5,9112.05
2017-03-27,9109.0,9111.05,9035.25,9067.35
2017-03-28,9095.15,9123.8,9085.4,9118.85
2017-03-29,9140.55,9151.4,9118.8,9151.0
2017-03-30,9150.35,9178.0,9140.05,9174.8
2017-03-31,9185.25,9208.4,9176.0,9198.9
2017-04-03,9221.65,9274.0,9203.5,9274.0
2017-04-05,9280.0,9294.85,9247.85,9282.05
2017-04-06,9254.8,9283.0,9231.0,9263.7
2017-04-07,9234.8,9269.75,9200.4,9217.0
2017-04-10,9225.6,9248.3,9194.0,9208.85
2017-04-11,9194.85,9269.95,9187.55,9267.6
2017-04-12,9251.9,9262.0,9170.1,9226.0
2017-04-13,9205.75,9222.0,9177.5,9179.95
2017-04-17,9172.25,9182.4,9142.25,9166.1
2017-04-18,9171.35,9246.65,9115.2,9116.9
2017-04-19,9119.95,9147.0,9096.55,9145.55
2017-04-20,9125.55,9170.0,9120.6,9163.0
2017-04-21,9207.55,9207.55,9090.5,9129.95
2017-04-24,9140.15,9234.5,9129.8,9225.0
2017-04-25,9264.8,9297.95,9244.15,9296.0
2017-04-26,9308.25,9357.45,9297.6,9344.0
2017-04-27,9344.7,9366.0,9325.0,9343.5
2017-04-28,9353.15,9358.7,9313.0,9330.9
2017-05-02,9337.0,9372.0,9281.0,9341.0
2017-05-03,9342.05,9366.0,9315.1,9337.0
2017-05-04,9358.25,9384.0,9332.8,9381.0
2017-05-05,9359.8,9359.8,9297.0,9315.7
2017-05-08,9336.1,9363.45,9322.15,9345.65
2017-05-09,9350.25,9372.65,9331.95,9350.6
2017-05-10,9359.35,9424.5,9357.95,9417.6
2017-05-11,9431.6,9464.0,9431.6,9437.0
2017-05-12,9428.25,9443.1,9389.05,9420.5
2017-05-15,9448.0,9457.8,9437.0,9456.9
2017-05-16,9462.2,9532.5,9458.0,9519.0
2017-05-17,9518.75,9537.75,9493.6,9534.0
2017-05-18,9476.05,9503.0,9433.3,9436.6
2017-05-19,9463.45,9512.4,9401.55,9455.5
2017-05-22,9480.0,9492.05,9426.9,9445.0
2017-05-23,9458.65,9464.0,9371.0,9388.45
2017-05-24,9401.25,9439.9,9340.0,9374.35
2017-05-25,9384.95,9517.9,9378.5,9511.9
2017-05-26,9490.1,9586.5,9475.0,9569.05
2017-05-29,9560.0,9639.85,9543.55,9608.95
2017-05-30,9590.25,9633.35,9582.4,9615.05
2017-05-31,9616.6,9641.7,9607.2,9629.0
2017-06-01,9626.0,9644.95,9595.95,9631.0
2017-06-02,9660.15,9672.0,9643.2,9644.45
2017-06-05,9655.15,9699.0,9653.0,9685.1
2017-06-06,9700.0,9704.0,9658.7,9666.15
2017-06-07,9672.1,9698.4,9650.65,9684.8
